Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
HVACUnitarySystem.cc,6151,"""Unitary System Part Load Ratio""",,UnitarySystem( UnitarySysNum ).PartLoadFrac,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6152,"""Unitary System Total Cooling Rate""",W,UnitarySystem( UnitarySysNum ).TotCoolEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6153,"""Unitary System Sensible Cooling Rate""",W,UnitarySystem( UnitarySysNum ).SensCoolEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6154,"""Unitary System Latent Cooling Rate""",W,UnitarySystem( UnitarySysNum ).LatCoolEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6155,"""Unitary System Total Heating Rate""",W,UnitarySystem( UnitarySysNum ).TotHeatEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6156,"""Unitary System Sensible Heating Rate""",W,UnitarySystem( UnitarySysNum ).SensHeatEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6157,"""Unitary System Latent Heating Rate""",W,UnitarySystem( UnitarySysNum ).LatHeatEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6158,"""Unitary System Ancillary Electric Power""",W,UnitarySystem( UnitarySysNum ).TotalAuxElecPower,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6161,"""Unitary System Dehumidification Induced Heating Demand Rate""",W,UnitarySystem( UnitarySysNum ).DehumidInducedHeatingDemandRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6165,"""Unitary System Fan Part Load Ratio""",,UnitarySystem( UnitarySysNum ).FanPartLoadRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6168,"""Unitary System Compressor Part Load Ratio""",,UnitarySystem( UnitarySysNum ).CompPartLoadRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6170,"""Unitary System Frost Control Status""",,UnitarySystem( UnitarySysNum ).FrostControlStatus,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6173,"""Unitary System Heating Ancillary Electric Energy""",J,UnitarySystem( UnitarySysNum ).HeatingAuxElecConsumption,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6178,"""Unitary System Cycling Ratio""",,UnitarySystem( UnitarySysNum ).CycRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6179,"""Unitary System Compressor Speed Ratio""",,UnitarySystem( UnitarySysNum ).SpeedRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6181,"""Unitary System Cooling Ancillary Electric Energy""",J,UnitarySystem( UnitarySysNum ).CoolingAuxElecConsumption,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6182,"""Unitary System Electric Power""",W,UnitarySystem( UnitarySysNum ).ElecPower,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6183,"""Unitary System Electric Energy""",J,UnitarySystem( UnitarySysNum ).ElecPowerConsumption,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6185,"""Unitary System Heat Recovery Rate""",W,UnitarySystem( UnitarySysNum ).HeatRecoveryRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6186,"""Unitary System Heat Recovery Inlet Temperature""",C,UnitarySystem( UnitarySysNum ).HeatRecoveryInletTemp,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6187,"""Unitary System Heat Recovery Outlet Temperature""",C,UnitarySystem( UnitarySysNum ).HeatRecoveryOutletTemp,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6188,"""Unitary System Heat Recovery Fluid Mass Flow Rate""",kg/s,UnitarySystem( UnitarySysNum ).HeatRecoveryMassFlowRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6189,"""Unitary System Heat Recovery Energy""",J,UnitarySystem( UnitarySysNum ).HeatRecoveryEnergy,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6192,"""Unitary System Requested Sensible Cooling Rate""",W,UnitarySystem( UnitarySysNum ).CoolingCoilSensDemand,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6193,"""Unitary System Requested Latent Cooling Rate""",W,UnitarySystem( UnitarySysNum ).CoolingCoilLatentDemand,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6200,"""Unitary System Requested Heating Rate""",W,UnitarySystem( UnitarySysNum ).HeatingCoilSensDemand,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6205,"""Unitary System DX Coil Cycling Ratio""",,UnitarySystem( UnitarySysNum ).CycRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6206,"""Unitary System DX Coil Speed Ratio""",,UnitarySystem( UnitarySysNum ).SpeedRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6207,"""Unitary System DX Coil Speed Level""",,UnitarySystem( UnitarySysNum ).SpeedNum,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6211,"""Unitary System Water Coil Cycling Ratio""",,UnitarySystem( UnitarySysNum ).CycRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6212,"""Unitary System Water Coil Speed Ratio""",,UnitarySystem( UnitarySysNum ).SpeedRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,6213,"""Unitary System Water Coil Speed Level""",,UnitarySystem( UnitarySysNum ).SpeedNum,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACVariableRefrigerantFlow.cc,3751,"""Zone VRF Air Terminal Cooling Electric Power""",W,VRFTU( VRFNum ).ParasiticCoolElecPower,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3752,"""Zone VRF Air Terminal Cooling Electric Energy""",J,VRFTU( VRFNum ).ParasiticElecCoolConsumption,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3753,"""Zone VRF Air Terminal Total Cooling Rate""",W,VRFTU( VRFNum ).TotalCoolingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3754,"""Zone VRF Air Terminal Sensible Cooling Rate""",W,VRFTU( VRFNum ).SensibleCoolingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3755,"""Zone VRF Air Terminal Latent Cooling Rate""",W,VRFTU( VRFNum ).LatentCoolingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3756,"""Zone VRF Air Terminal Total Cooling Energy""",J,VRFTU( VRFNum ).TotalCoolingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3757,"""Zone VRF Air Terminal Sensible Cooling Energy""",J,VRFTU( VRFNum ).SensibleCoolingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3758,"""Zone VRF Air Terminal Latent Cooling Energy""",J,VRFTU( VRFNum ).LatentCoolingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3761,"""Zone VRF Air Terminal Heating Electric Power""",W,VRFTU( VRFNum ).ParasiticHeatElecPower,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3762,"""Zone VRF Air Terminal Heating Electric Energy""",J,VRFTU( VRFNum ).ParasiticElecHeatConsumption,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3763,"""Zone VRF Air Terminal Total Heating Rate""",W,VRFTU( VRFNum ).TotalHeatingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3764,"""Zone VRF Air Terminal Sensible Heating Rate""",W,VRFTU( VRFNum ).SensibleHeatingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3765,"""Zone VRF Air Terminal Latent Heating Rate""",W,VRFTU( VRFNum ).LatentHeatingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3766,"""Zone VRF Air Terminal Total Heating Energy""",J,VRFTU( VRFNum ).TotalHeatingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3767,"""Zone VRF Air Terminal Sensible Heating Energy""",J,VRFTU( VRFNum ).SensibleHeatingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3768,"""Zone VRF Air Terminal Latent Heating Energy""",J,VRFTU( VRFNum ).LatentHeatingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3770,"""Zone VRF Air Terminal Fan Availability Status""",,VRFTU( VRFNum ).AvailStatus,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,3777,"""VRF Heat Pump Total Cooling Rate""",W,VRF( NumCond ).TotalCoolingCapacity,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3778,"""VRF Heat Pump Total Heating Rate""",W,VRF( NumCond ).TotalHeatingCapacity,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3780,"""VRF Heat Pump Cooling Electric Power""",W,VRF( NumCond ).ElecCoolingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3781,"""VRF Heat Pump Cooling Electric Energy""",J,VRF( NumCond ).CoolElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3783,"""VRF Heat Pump Cooling "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Rate""",W,VRF( NumCond ).ElecCoolingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3784,"""VRF Heat Pump Cooling "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Energy""",J,VRF( NumCond ).CoolElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3787,"""VRF Heat Pump Heating Electric Power""",W,VRF( NumCond ).ElecHeatingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3788,"""VRF Heat Pump Heating Electric Energy""",J,VRF( NumCond ).HeatElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3790,"""VRF Heat Pump Heating "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Rate""",W,VRF( NumCond ).ElecHeatingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3791,"""VRF Heat Pump Heating "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Energy""",J,VRF( NumCond ).HeatElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3794,"""VRF Heat Pump Cooling COP""",,VRF( NumCond ).OperatingCoolingCOP,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3795,"""VRF Heat Pump Heating COP""",,VRF( NumCond ).OperatingHeatingCOP,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3796,"""VRF Heat Pump COP""",,VRF( NumCond ).OperatingCOP,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3800,"""VRF Heat Pump Compressor Electric Power""",W,VRF( NumCond ).Ncomp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3801,"""VRF Heat Pump Outdoor Unit Fan Power""",W,VRF( NumCond ).OUFanPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3802,"""VRF Heat Pump Compressor Rotating Speed""",rev/min,VRF( NumCond ).CompActSpeed,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3803,"""VRF Heat Pump Indoor Unit Evaporating Temperature""",C,VRF( NumCond ).IUEvaporatingTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3804,"""VRF Heat Pump Outdoor Unit Condensing Temperature""",C,VRF( NumCond ).CondensingTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3805,"""VRF Heat Pump Indoor Unit Condensing Temperature""",C,VRF( NumCond ).IUCondensingTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3806,"""VRF Heat Pump Outdoor Unit Evaporating Temperature""",C,VRF( NumCond ).EvaporatingTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3807,"""VRF Heat Pump Cooling Capacity at Max Compressor Speed""",W,VRF( NumCond ).CoolingCapacity,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3808,"""VRF Heat Pump Heating Capacity at Max Compressor Speed""",W,VRF( NumCond ).HeatingCapacity,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3809,"""VRF Heat Pump Indoor Unit Piping Correction for Cooling""",,VRF( NumCond ).PipingCorrectionCooling,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3810,"""VRF Heat Pump Indoor Unit Piping Correction for Heating""",,VRF( NumCond ).PipingCorrectionHeating,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3811,"""VRF Heat Pump Outdoor Unit Evaporator Heat Extract Rate""",W,VRF( NumCond ).OUEvapHeatRate,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3812,"""VRF Heat Pump Outdoor Unit Condenser Heat Release Rate""",W,VRF( NumCond ).OUCondHeatRate,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3816,"""VRF Heat Pump Maximum Capacity Cooling Rate""",W,MaxCoolingCapacity( NumCond ),"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3817,"""VRF Heat Pump Maximum Capacity Heating Rate""",W,MaxHeatingCapacity( NumCond ),"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3821,"""VRF Heat Pump Defrost Electric Power""",W,VRF( NumCond ).DefrostPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3822,"""VRF Heat Pump Defrost Electric Energy""",J,VRF( NumCond ).DefrostConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3824,"""VRF Heat Pump Defrost "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Rate""",W,VRF( NumCond ).DefrostPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3825,"""VRF Heat Pump Defrost "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Energy""",J,VRF( NumCond ).DefrostConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3828,"""VRF Heat Pump Part Load Ratio""",,VRF( NumCond ).VRFCondPLR,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3829,"""VRF Heat Pump Runtime Fraction""",,VRF( NumCond ).VRFCondRTF,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3830,"""VRF Heat Pump Cycling Ratio""",,VRF( NumCond ).VRFCondCyclingRatio,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3832,"""VRF Heat Pump Operating Mode""",,VRF( NumCond ).OperatingMode,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3833,"""VRF Heat Pump Condenser Inlet Temperature""",C,VRF( NumCond ).CondenserInletTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3835,"""VRF Heat Pump Crankcase Heater Electric Power""",W,VRF( NumCond ).CrankCaseHeaterPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3836,"""VRF Heat Pump Crankcase Heater Electric Energy""",J,VRF( NumCond ).CrankCaseHeaterElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3837,"""VRF Heat Pump Terminal Unit Cooling Load Rate""",W,VRF( NumCond ).TUCoolingLoad,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3838,"""VRF Heat Pump Terminal Unit Heating Load Rate""",W,VRF( NumCond ).TUHeatingLoad,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3840,"""VRF Heat Pump Heat Recovery Status Change Multiplier""",,VRF( NumCond ).SUMultiplier,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3841,"""VRF Heat Pump Simultaneous Cooling and Heating Efficiency""",Btu/h/W,VRF( NumCond ).SCHE,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3845,"""VRF Heat Pump Evaporative Condenser Water Use Volume""",m3,VRF( NumCond ).EvapWaterConsumpRate,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3846,"""VRF Heat Pump Evaporative Condenser Pump Electric Power""",W,VRF( NumCond ).EvapCondPumpElecPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3847,"""VRF Heat Pump Evaporative Condenser Pump Electric Energy""",J,VRF( NumCond ).EvapCondPumpElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3850,"""VRF Heat Pump Basin Heater Electric Power""",W,VRF( NumCond ).BasinHeaterPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3851,"""VRF Heat Pump Basin Heater Electric Energy""",J,VRF( NumCond ).BasinHeaterConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3855,"""VRF Heat Pump Condenser Outlet Temperature""",C,VRF( NumCond ).CondenserSideOutletTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3856,"""VRF Heat Pump Condenser Mass Flow Rate""",kg/s,VRF( NumCond ).WaterCondenserMassFlow,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3857,"""VRF Heat Pump Condenser Heat Transfer Rate""",W,VRF( NumCond ).QCondenser,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,3858,"""VRF Heat Pump Condenser Heat Transfer Energy""",J,VRF( NumCond ).QCondEnergy,"""System""","""Sum""",VRF( NumCond ).Name
HWBaseboardRadiator.cc,629,"""Baseboard Total Heating Rate""",W,HWBaseboard( BaseboardNum ).TotPower,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,631,"""Baseboard Convective Heating Rate""",W,HWBaseboard( BaseboardNum ).ConvPower,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,632,"""Baseboard Radiant Heating Rate""",W,HWBaseboard( BaseboardNum ).RadPower,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,633,"""Baseboard Total Heating Energy""",J,HWBaseboard( BaseboardNum ).TotEnergy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,635,"""Baseboard Convective Heating Energy""",J,HWBaseboard( BaseboardNum ).ConvEnergy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,636,"""Baseboard Radiant Heating Energy""",J,HWBaseboard( BaseboardNum ).RadEnergy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,637,"""Baseboard Hot Water Energy""",J,HWBaseboard( BaseboardNum ).Energy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,638,"""Baseboard Hot Water Mass Flow Rate""",kg/s,HWBaseboard( BaseboardNum ).WaterMassFlowRate,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,639,"""Baseboard Air Mass Flow Rate""",kg/s,HWBaseboard( BaseboardNum ).AirMassFlowRate,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,640,"""Baseboard Air Inlet Temperature""",C,HWBaseboard( BaseboardNum ).AirInletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,641,"""Baseboard Air Outlet Temperature""",C,HWBaseboard( BaseboardNum ).AirOutletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,642,"""Baseboard Water Inlet Temperature""",C,HWBaseboard( BaseboardNum ).WaterInletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,643,"""Baseboard Water Outlet Temperature""",C,HWBaseboard( BaseboardNum ).WaterOutletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HeatBalFiniteDiffManager.cc,1071,"""CondFD Inner Solver Loop Iteration Count""",,SurfaceFD( SurfNum ).GSloopCounter,"""Zone""","""Sum""",Surface( SurfNum ).Name
HeatBalFiniteDiffManager.cc,1075,"""CondFD Surface Temperature Node "" + TrimSigDigits( Lay ) + """"",C,SurfaceFD( SurfNum ).TDreport( Lay ),"""Zone""","""State""",Surface( SurfNum ).Name
HeatBalFiniteDiffManager.cc,1076,"""CondFD Surface Heat Flux Node "" + TrimSigDigits( Lay ) + """"",W/m2,SurfaceFD( SurfNum ).QDreport( Lay ),"""Zone""","""State""",Surface( SurfNum ).Name
HeatBalFiniteDiffManager.cc,1078,"""CondFD Surface Heat Capacitance Outer Half Node "" + TrimSigDigits( Lay ) + """"",W/m2-K,SurfaceFD( SurfNum ).CpDelXRhoS1( Lay ),"""Zone""","""State""",Surface( SurfNum ).Name
HeatBalFiniteDiffManager.cc,1079,"""CondFD Surface Heat Capacitance Inner Half Node "" + TrimSigDigits( Lay ) + """"",W/m2-K,SurfaceFD( SurfNum ).CpDelXRhoS2( Lay ),"""Zone""","""State""",Surface( SurfNum ).Name
HeatBalanceAirManager.cc,518,"""Zone Mean Air Temperature""",C,ZnAirRpt( Loop ).MeanAirTemp,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,519,"""Zone Operative Temperature""",C,ZnAirRpt( Loop ).OperativeTemp,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,520,"""Zone Mean Air Dewpoint Temperature""",C,ZnAirRpt( Loop ).MeanAirDewPointTemp,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,521,"""Zone Mean Air Humidity Ratio""",kgWater/kgDryAir,ZnAirRpt( Loop ).MeanAirHumRat,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,522,"""Zone Air Heat Balance Internal Convective Heat Gain Rate""",W,ZnAirRpt( Loop ).SumIntGains,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,523,"""Zone Air Heat Balance Surface Convection Rate""",W,ZnAirRpt( Loop ).SumHADTsurfs,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,524,"""Zone Air Heat Balance Interzone Air Transfer Rate""",W,ZnAirRpt( Loop ).SumMCpDTzones,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,525,"""Zone Air Heat Balance Outdoor Air Transfer Rate""",W,ZnAirRpt( Loop ).SumMCpDtInfil,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,526,"""Zone Air Heat Balance System Air Transfer Rate""",W,ZnAirRpt( Loop ).SumMCpDTsystem,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,527,"""Zone Air Heat Balance System Convective Heat Gain Rate""",W,ZnAirRpt( Loop ).SumNonAirSystem,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,528,"""Zone Air Heat Balance Air Energy Storage Rate""",W,ZnAirRpt( Loop ).CzdTdt,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,530,"""Zone Air Heat Balance Deviation Rate""",W,ZnAirRpt( Loop ).imBalance,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,647,"""Zone Combined Outdoor Air Sensible Heat Loss Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceHeatLoss,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,648,"""Zone Combined Outdoor Air Sensible Heat Gain Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceHeatGain,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,649,"""Zone Combined Outdoor Air Latent Heat Loss Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceLatentLoss,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,650,"""Zone Combined Outdoor Air Latent Heat Gain Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceLatentGain,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,651,"""Zone Combined Outdoor Air Total Heat Loss Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceTotalLoss,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,652,"""Zone Combined Outdoor Air Total Heat Gain Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceTotalGain,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,653,"""Zone Combined Outdoor Air Current Density Volume Flow Rate""",m3/s,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceVdotCurDensity,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,654,"""Zone Combined Outdoor Air Standard Density Volume Flow Rate""",m3/s,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceVdotStdDensity,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,655,"""Zone Combined Outdoor Air Current Density Volume""",m3,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceVolumeCurDensity,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
